SINAPI - Sistema Nacional de Pesquisa de Custos e Índices da Construção Civil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,__arquivo_origem,Unnamed: 0
RELATÓRIO DE FAMÍLIAS E COEFICIENTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Mês de Referência:,06/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
Data de emissão:,11/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
,,,,Coeficientes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,SINAPI_familias_e_coeficientes_2025_06.xlsx,
"Código da
Família","Código do
Insumo",Descrição do Insumo,Unidade,Categoria,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1805,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1""",UN,REPRESENTADO,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,3.5455712,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1803,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1/2""",UN,REPRESENTADO,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,1.5442875,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1821,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2 1/2""",UN,REPRESENTADO,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,20.9435173,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1806,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 2""",UN,REPRESENTADO,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,12.465982,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1807,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3""",UN,REPRESENTADO,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,29.9525032,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1804,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""",UN,REPRESENTADO,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,2.1976893,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,1808,"CURVA 90 GRAUS DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 4""",UN,REPRESENTADO,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,60.0487805,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3272,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",UN,REPRESENTADO,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,5.2849807,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3265,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",UN,REPRESENTADO,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,4.198973,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3264,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",UN,REPRESENTADO,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,3.0192555,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3262,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UN,REPRESENTADO,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,1.8382542,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3267,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",UN,REPRESENTADO,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,9.860077,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3266,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",UN,REPRESENTADO,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,6.2734275,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3268,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",UN,REPRESENTADO,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,13.3311938,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3263,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",UN,REPRESENTADO,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,2.5109114,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3271,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",UN,REPRESENTADO,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,19.7086008,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3270,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""",UN,REPRESENTADO,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,33.1116816,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12404,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4""",UN,REPRESENTADO,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,1.1129653,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3939,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",UN,REPRESENTADO,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,2.2926829,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3911,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",UN,REPRESENTADO,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,1.872914,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3910,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",UN,REPRESENTADO,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,1.3401797,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3908,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UN,REPRESENTADO,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,0.605905,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3913,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",UN,REPRESENTADO,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,6.4043646,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3912,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",UN,REPRESENTADO,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,3.5109114,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3914,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",UN,REPRESENTADO,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,9.661104,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3909,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",UN,REPRESENTADO,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,0.8241335,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3915,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",UN,REPRESENTADO,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,15.2349166,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3916,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5""",UN,REPRESENTADO,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,27.7548139,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3917,"LUVA DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""",UN,REPRESENTADO,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,45.7779204,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12407,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1 1/2"" X 1""",UN,REPRESENTADO,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,3.465982,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12408,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1"" X 1/2""",UN,REPRESENTADO,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12409,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 1"" X 3/4""",UN,REPRESENTADO,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,1.9563543,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12410,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP MACHO/FEMEA, DE 3/4"" X 1/2""",UN,REPRESENTADO,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,1.3478819,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3936,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""",UN,REPRESENTADO,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3924,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""",UN,REPRESENTADO,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3922,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1/2""",UN,REPRESENTADO,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,2.2400513,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3923,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""",UN,REPRESENTADO,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,2.4351733,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3921,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""",UN,REPRESENTADO,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,2.0102696,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3937,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""",UN,REPRESENTADO,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3920,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""",UN,REPRESENTADO,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,2.0089859,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3938,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",UN,REPRESENTADO,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,1.3247754,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3919,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",UN,REPRESENTADO,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,1.3504493,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3927,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/2""",UN,REPRESENTADO,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3928,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""",UN,REPRESENTADO,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,6.8382542,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3926,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""",UN,REPRESENTADO,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3935,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""",UN,REPRESENTADO,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3925,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""",UN,REPRESENTADO,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,3.8985879,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3929,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/2""",UN,REPRESENTADO,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3931,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""",UN,REPRESENTADO,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3930,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""",UN,REPRESENTADO,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,10.4184852,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,12406,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UN,REPRESENTADO,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,0.957638,SINAPI_familias_e_coeficientes_2025_06.xlsx,
764,3932,"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2 1/2""",UN,REPRESENTADO,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,17.9897304,SINAPI_familias_e_coeficientes_2025_06.xlsx,
